,gene,enzyme KO,superpathway,pathway,subpathway,enzyme,superpathway KO,pathway KO,subpathway KO,R12-T77,R12-T95,R12-T119,R12-T216,SynCom-T42,SynCom-T53,SynCom-T71,SynCom-T95
5055,FW510-R12_contig_1_2973,K02396,Cellular Processes,Cell motility,Flagellar assembly,flgK; flagellar hook-associated protein,ko09140,ko09142,ko02040,-1.8981083253830007,-0.5442316715218589,0.4490169161531998,-0.4890814004682203,-0.5503518992651771,0.5848294526728459,1.3216723218876416,1.126254605924567
5056,FW510-R12_contig_1_2973,K02396,Brite Hierarchies,Protein families: signaling and cellular processes,Bacterial motility proteins,flgK; flagellar hook-associated protein,ko09180,ko09183,ko02035,-1.8981083253830007,-0.5442316715218589,0.4490169161531998,-0.4890814004682203,-0.5503518992651771,0.5848294526728459,1.3216723218876416,1.126254605924567
5057,FW510-R12_contig_1_2974,K02395,Cellular Processes,Cell motility,Flagellar assembly,flgJ; peptidoglycan hydrolase,ko09140,ko09142,ko02040,-1.9409226263953054,-0.525747267044777,0.450534250382175,-0.6072040063556331,-0.38893618324578816,0.6351755876678189,1.2370742621771404,1.1400259828143657
5058,FW510-R12_contig_1_2974,K02395,Brite Hierarchies,Protein families: signaling and cellular processes,Bacterial motility proteins,flgJ; peptidoglycan hydrolase,ko09180,ko09183,ko02035,-1.9409226263953054,-0.525747267044777,0.450534250382175,-0.6072040063556331,-0.38893618324578816,0.6351755876678189,1.2370742621771404,1.1400259828143657
5059,FW510-R12_contig_1_2975,K02394,Cellular Processes,Cell motility,Flagellar assembly,flgI; flagellar P-ring protein,ko09140,ko09142,ko02040,-2.015136439877024,-0.44128856983246617,0.5740261066158534,-0.6104746937918241,-0.36033642862071846,0.5915365084881978,1.180650775223224,1.0810227417947555
5060,FW510-R12_contig_1_2975,K02394,Brite Hierarchies,Protein families: signaling and cellular processes,Bacterial motility proteins,flgI; flagellar P-ring protein,ko09180,ko09183,ko02035,-2.015136439877024,-0.44128856983246617,0.5740261066158534,-0.6104746937918241,-0.36033642862071846,0.5915365084881978,1.180650775223224,1.0810227417947555
5061,FW510-R12_contig_1_2976,K02393,Cellular Processes,Cell motility,Flagellar assembly,flgH; flagellar L-ring protein,ko09140,ko09142,ko02040,-1.9917500440148865,-0.26409540999514636,0.5099921009833196,-0.6599140780725672,-0.4668350980681427,0.5151267075617028,1.2310360212993683,1.1264398003063518
5062,FW510-R12_contig_1_2976,K02393,Brite Hierarchies,Protein families: signaling and cellular processes,Bacterial motility proteins,flgH; flagellar L-ring protein,ko09180,ko09183,ko02035,-1.9917500440148865,-0.26409540999514636,0.5099921009833196,-0.6599140780725672,-0.4668350980681427,0.5151267075617028,1.2310360212993683,1.1264398003063518
5063,FW510-R12_contig_1_2977,K02392,Cellular Processes,Cell motility,Flagellar assembly,flgG; flagellar basal-body rod protein,ko09140,ko09142,ko02040,-2.043480918253634,-0.21081618195570073,0.4499835395962255,-0.58090835772413,-0.3941071956306851,0.34673896621662703,1.26876774470725,1.1638224030440512
5064,FW510-R12_contig_1_2977,K02392,Brite Hierarchies,Protein families: signaling and cellular processes,Bacterial motility proteins,flgG; flagellar basal-body rod protein,ko09180,ko09183,ko02035,-2.043480918253634,-0.21081618195570073,0.4499835395962255,-0.58090835772413,-0.3941071956306851,0.34673896621662703,1.26876774470725,1.1638224030440512
5065,FW510-R12_contig_1_2978,K02391,Cellular Processes,Cell motility,Flagellar assembly,flgF; flagellar basal-body rod protein,ko09140,ko09142,ko02040,-1.986150534291962,-0.2533833554757202,0.3466479094851676,-0.632464925143371,-0.4574280649481654,0.557990954463929,1.284620992857233,1.1401670230528853
5066,FW510-R12_contig_1_2978,K02391,Brite Hierarchies,Protein families: signaling and cellular processes,Bacterial motility proteins,flgF; flagellar basal-body rod protein,ko09180,ko09183,ko02035,-1.986150534291962,-0.2533833554757202,0.3466479094851676,-0.632464925143371,-0.4574280649481654,0.557990954463929,1.284620992857233,1.1401670230528853
5067,FW510-R12_contig_1_2979,K02390,Cellular Processes,Cell motility,Flagellar assembly,flgE; flagellar hook protein,ko09140,ko09142,ko02040,-2.073442175437384,-0.1686226231858004,0.4250664204809778,-0.46940624904274164,-0.44394683582966155,0.28732568918627155,1.282945602555872,1.1600801712724664
5068,FW510-R12_contig_1_2979,K02390,Brite Hierarchies,Protein families: signaling and cellular processes,Bacterial motility proteins,flgE; flagellar hook protein,ko09180,ko09183,ko02035,-2.073442175437384,-0.1686226231858004,0.4250664204809778,-0.46940624904274164,-0.44394683582966155,0.28732568918627155,1.282945602555872,1.1600801712724664
5069,FW510-R12_contig_1_2980,K02389,Cellular Processes,Cell motility,Flagellar assembly,flgD; flagellar basal-body rod modification protein,ko09140,ko09142,ko02040,-2.040452582760639,-0.20668174692164673,0.4737231966472153,-0.5097838374391841,-0.47092731579843583,0.3099441182717268,1.27057275834733,1.1736054096536355
5070,FW510-R12_contig_1_2980,K02389,Brite Hierarchies,Protein families: signaling and cellular processes,Bacterial motility proteins,flgD; flagellar basal-body rod modification protein,ko09180,ko09183,ko02035,-2.040452582760639,-0.20668174692164673,0.4737231966472153,-0.5097838374391841,-0.47092731579843583,0.3099441182717268,1.27057275834733,1.1736054096536355
5071,FW510-R12_contig_1_2981,K02388,Cellular Processes,Cell motility,Flagellar assembly,flgC; flagellar basal-body rod protein,ko09140,ko09142,ko02040,-2.0321658531124744,-0.22600333255396976,0.5755511560241726,-0.3889020233998888,-0.6154377707228526,0.29116222903235517,1.2382906370489988,1.1575049576836547
5072,FW510-R12_contig_1_2981,K02388,Brite Hierarchies,Protein families: signaling and cellular processes,Bacterial motility proteins,flgC; flagellar basal-body rod protein,ko09180,ko09183,ko02035,-2.0321658531124744,-0.22600333255396976,0.5755511560241726,-0.3889020233998888,-0.6154377707228526,0.29116222903235517,1.2382906370489988,1.1575049576836547
5073,FW510-R12_contig_1_2982,K02387,Cellular Processes,Cell motility,Flagellar assembly,flgB; flagellar basal-body rod protein,ko09140,ko09142,ko02040,-2.0627453446578707,-0.22602974656977473,0.5806753012816814,-0.2508367144515651,-0.6905650410001439,0.31998887966590545,1.1902685364037906,1.1392441293279787
5074,FW510-R12_contig_1_2982,K02387,Brite Hierarchies,Protein families: signaling and cellular processes,Bacterial motility proteins,flgB; flagellar basal-body rod protein,ko09180,ko09183,ko02035,-2.0627453446578707,-0.22602974656977473,0.5806753012816814,-0.2508367144515651,-0.6905650410001439,0.31998887966590545,1.1902685364037906,1.1392441293279787
5075,FW510-R12_contig_1_2983,K03407,Environmental Information Processing,Signal transduction,Two-component system,"cheA; two-component system, chemotaxis family, sensor kinase CheA",ko09130,ko09132,ko02020,-1.6168966943633707,-0.7842918561345119,0.2600720748536713,0.01985617152477447,-1.022548614370727,0.6103901443021601,1.4606326615800047,1.0727861126079965
5076,FW510-R12_contig_1_2983,K03407,Cellular Processes,Cell motility,Bacterial chemotaxis,"cheA; two-component system, chemotaxis family, sensor kinase CheA",ko09140,ko09142,ko02030,-1.6168966943633707,-0.7842918561345119,0.2600720748536713,0.01985617152477447,-1.022548614370727,0.6103901443021601,1.4606326615800047,1.0727861126079965
5077,FW510-R12_contig_1_2983,K03407,Brite Hierarchies,Protein families: metabolism,Protein kinases,"cheA; two-component system, chemotaxis family, sensor kinase CheA",ko09180,ko09181,ko01001,-1.6168966943633707,-0.7842918561345119,0.2600720748536713,0.01985617152477447,-1.022548614370727,0.6103901443021601,1.4606326615800047,1.0727861126079965
5078,FW510-R12_contig_1_2983,K03407,Brite Hierarchies,Protein families: signaling and cellular processes,Two-component system,"cheA; two-component system, chemotaxis family, sensor kinase CheA",ko09180,ko09183,ko02022,-1.6168966943633707,-0.7842918561345119,0.2600720748536713,0.01985617152477447,-1.022548614370727,0.6103901443021601,1.4606326615800047,1.0727861126079965
5079,FW510-R12_contig_1_2983,K03407,Brite Hierarchies,Protein families: signaling and cellular processes,Bacterial motility proteins,"cheA; two-component system, chemotaxis family, sensor kinase CheA",ko09180,ko09183,ko02035,-1.6168966943633707,-0.7842918561345119,0.2600720748536713,0.01985617152477447,-1.022548614370727,0.6103901443021601,1.4606326615800047,1.0727861126079965
5080,FW510-R12_contig_1_2983,K03408,Environmental Information Processing,Signal transduction,Two-component system,cheW; purine-binding chemotaxis protein,ko09130,ko09132,ko02020,-1.6168966943633707,-0.7842918561345119,0.2600720748536713,0.01985617152477447,-1.022548614370727,0.6103901443021601,1.4606326615800047,1.0727861126079965
5081,FW510-R12_contig_1_2983,K03408,Cellular Processes,Cell motility,Bacterial chemotaxis,cheW; purine-binding chemotaxis protein,ko09140,ko09142,ko02030,-1.6168966943633707,-0.7842918561345119,0.2600720748536713,0.01985617152477447,-1.022548614370727,0.6103901443021601,1.4606326615800047,1.0727861126079965
5082,FW510-R12_contig_1_2983,K03408,Brite Hierarchies,Protein families: signaling and cellular processes,Bacterial motility proteins,cheW; purine-binding chemotaxis protein,ko09180,ko09183,ko02035,-1.6168966943633707,-0.7842918561345119,0.2600720748536713,0.01985617152477447,-1.022548614370727,0.6103901443021601,1.4606326615800047,1.0727861126079965
5083,FW510-R12_contig_1_2983,K03415,Environmental Information Processing,Signal transduction,Two-component system,"cheV; two-component system, chemotaxis family, chemotaxis protein",ko09130,ko09132,ko02020,-1.6168966943633707,-0.7842918561345119,0.2600720748536713,0.01985617152477447,-1.022548614370727,0.6103901443021601,1.4606326615800047,1.0727861126079965
5084,FW510-R12_contig_1_2983,K03415,Cellular Processes,Cell motility,Bacterial chemotaxis,"cheV; two-component system, chemotaxis family, chemotaxis protein",ko09140,ko09142,ko02030,-1.6168966943633707,-0.7842918561345119,0.2600720748536713,0.01985617152477447,-1.022548614370727,0.6103901443021601,1.4606326615800047,1.0727861126079965
5085,FW510-R12_contig_1_2983,K03415,Brite Hierarchies,Protein families: signaling and cellular processes,Two-component system,"cheV; two-component system, chemotaxis family, chemotaxis protein",ko09180,ko09183,ko02022,-1.6168966943633707,-0.7842918561345119,0.2600720748536713,0.01985617152477447,-1.022548614370727,0.6103901443021601,1.4606326615800047,1.0727861126079965
5086,FW510-R12_contig_1_2983,K03415,Brite Hierarchies,Protein families: signaling and cellular processes,Bacterial motility proteins,"cheV; two-component system, chemotaxis family, chemotaxis protein",ko09180,ko09183,ko02035,-1.6168966943633707,-0.7842918561345119,0.2600720748536713,0.01985617152477447,-1.022548614370727,0.6103901443021601,1.4606326615800047,1.0727861126079965
5087,FW510-R12_contig_1_2984,K03406,Environmental Information Processing,Signal transduction,Two-component system,mcp; methyl-accepting chemotaxis,ko09130,ko09132,ko02020,-2.117800579267725,-0.4900669150526059,0.30747736371479756,0.3428850336786176,-0.6498259928593746,0.38611719495573976,1.2210305797953451,1.0001833150352017
5088,FW510-R12_contig_1_2984,K03406,Cellular Processes,Cell motility,Bacterial chemotaxis,mcp; methyl-accepting chemotaxis,ko09140,ko09142,ko02030,-2.117800579267725,-0.4900669150526059,0.30747736371479756,0.3428850336786176,-0.6498259928593746,0.38611719495573976,1.2210305797953451,1.0001833150352017
5089,FW510-R12_contig_1_2984,K03406,Brite Hierarchies,Protein families: signaling and cellular processes,Bacterial motility proteins,mcp; methyl-accepting chemotaxis,ko09180,ko09183,ko02035,-2.117800579267725,-0.4900669150526059,0.30747736371479756,0.3428850336786176,-0.6498259928593746,0.38611719495573976,1.2210305797953451,1.0001833150352017
5090,FW510-R12_contig_1_2984,K07216,Not Included in Pathway or Brite,Unclassified: signaling and cellular processes,,hr;,ko09190,ko09193,ko99994,-2.117800579267725,-0.4900669150526059,0.30747736371479756,0.3428850336786176,-0.6498259928593746,0.38611719495573976,1.2210305797953451,1.0001833150352017
5091,FW510-R12_contig_1_2985,K02279,Brite Hierarchies,Protein families: signaling and cellular processes,Secretion system,"cpaB, rcpC; pilus assembly protein",ko09180,ko09183,ko02044,-2.077533272332933,-0.46906043615258664,0.2834405083089071,-0.15702914440461072,-0.4839816282408946,0.5203917017775895,1.2712910339512624,1.112481237093261
5092,FW510-R12_contig_1_2985,K02279,Brite Hierarchies,Protein families: signaling and cellular processes,Bacterial motility proteins,"cpaB, rcpC; pilus assembly protein",ko09180,ko09183,ko02035,-2.077533272332933,-0.46906043615258664,0.2834405083089071,-0.15702914440461072,-0.4839816282408946,0.5203917017775895,1.2712910339512624,1.112481237093261
5093,FW510-R12_contig_1_2985,K02386,Cellular Processes,Cell motility,Flagellar assembly,flgA; flagellar basal body P-ring formation protein,ko09140,ko09142,ko02040,-2.077533272332933,-0.46906043615258664,0.2834405083089071,-0.15702914440461072,-0.4839816282408946,0.5203917017775895,1.2712910339512624,1.112481237093261
5094,FW510-R12_contig_1_2985,K02386,Brite Hierarchies,Protein families: signaling and cellular processes,Bacterial motility proteins,flgA; flagellar basal body P-ring formation protein,ko09180,ko09183,ko02035,-2.077533272332933,-0.46906043615258664,0.2834405083089071,-0.15702914440461072,-0.4839816282408946,0.5203917017775895,1.2712910339512624,1.112481237093261
5095,FW510-R12_contig_1_2986,K02398,Environmental Information Processing,Signal transduction,Two-component system,flgM; negative regulator of flagellin synthesis,ko09130,ko09132,ko02020,-1.8550807718382918,-0.6505845176619985,0.20193947998081258,0.056953318968790106,-0.6900133477511861,0.30993818019764063,1.4992294750306527,1.1276181830735796
5096,FW510-R12_contig_1_2986,K02398,Cellular Processes,Cellular community - prokaryotes,Biofilm formation - Pseudomonas aeruginosa,flgM; negative regulator of flagellin synthesis,ko09140,ko09145,ko02025,-1.8550807718382918,-0.6505845176619985,0.20193947998081258,0.056953318968790106,-0.6900133477511861,0.30993818019764063,1.4992294750306527,1.1276181830735796
5097,FW510-R12_contig_1_2986,K02398,Cellular Processes,Cellular community - prokaryotes,Biofilm formation - Escherichia coli,flgM; negative regulator of flagellin synthesis,ko09140,ko09145,ko02026,-1.8550807718382918,-0.6505845176619985,0.20193947998081258,0.056953318968790106,-0.6900133477511861,0.30993818019764063,1.4992294750306527,1.1276181830735796
5098,FW510-R12_contig_1_2986,K02398,Cellular Processes,Cell motility,Flagellar assembly,flgM; negative regulator of flagellin synthesis,ko09140,ko09142,ko02040,-1.8550807718382918,-0.6505845176619985,0.20193947998081258,0.056953318968790106,-0.6900133477511861,0.30993818019764063,1.4992294750306527,1.1276181830735796
5099,FW510-R12_contig_1_2986,K02398,Brite Hierarchies,Protein families: signaling and cellular processes,Bacterial motility proteins,flgM; negative regulator of flagellin synthesis,ko09180,ko09183,ko02035,-1.8550807718382918,-0.6505845176619985,0.20193947998081258,0.056953318968790106,-0.6900133477511861,0.30993818019764063,1.4992294750306527,1.1276181830735796
5202,FW510-R12_contig_1_3077,K01933,Metabolism,Nucleotide metabolism,Purine metabolism,purM; phosphoribosylformylglycinamidine cyclo-ligase,ko09100,ko09104,ko00230,1.0058572392712959,0.2960131021120713,-0.02359457599359574,-1.9779607004562572,-1.1814948865775667,0.21096277366088287,0.5589796877109835,1.1112373602721837
5203,FW510-R12_contig_1_3077,K11788,Metabolism,Nucleotide metabolism,Purine metabolism,ADE5; phosphoribosylamine--glycine ligase / phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.4.13,ko09100,ko09104,ko00230,1.0058572392712959,0.2960131021120713,-0.02359457599359574,-1.9779607004562572,-1.1814948865775667,0.21096277366088287,0.5589796877109835,1.1112373602721837
5204,FW510-R12_contig_1_3078,K11175,Metabolism,Nucleotide metabolism,Purine metabolism,purN; phosphoribosylglycinamide formyltransferase 1,ko09100,ko09104,ko00230,1.0795281127437988,0.08858144219237758,-0.04310426997216619,-2.3353397186797,-0.2271076384642208,0.025109770179634325,0.3051966032049426,1.1071356987953251
